time,temp,tmin,tmax,prcp,year,month,season,temp_rolling_avg
2020-03-09,30.2,27.16,33.0,0.0,2020,3,Sèche longue,29.219999999999995
2020-03-11,30.0,27.9,32.8,0.0,2020,3,Sèche longue,29.206666666666663
2020-03-12,29.6,26.7,32.1,3.0,2020,3,Sèche longue,29.20333333333333
2020-03-13,29.9,27.099999999999998,32.4,0.0,2020,3,Sèche longue,29.17
2020-03-18,29.4,27.5,31.5,0.0,2020,3,Sèche longue,29.15666666666667
2020-03-19,28.9,27.9,32.0,0.0,2020,3,Sèche longue,29.139999999999997
2020-03-21,28.6,27.0,31.5,0.0,2020,3,Sèche longue,29.13
2020-03-22,28.6,26.8,31.3,0.0,2020,3,Sèche longue,29.073333333333334
2020-03-23,28.1,26.6,29.4,0.0,2020,3,Sèche longue,29.040000000000003
2020-03-24,25.8,26.4,27.4,0.0,2020,3,Sèche longue,29.033333333333328
2020-03-26,27.7,26.2,30.3,0.0,2020,3,Sèche longue,29.026666666666667
2020-03-27,28.2,26.0,31.4,0.0,2020,3,Sèche longue,29.029999999999998
2020-03-28,28.6,25.8,31.1,0.0,2020,3,Sèche longue,29.113333333333333
2020-03-29,28.7,25.6,31.2,0.0,2020,3,Sèche longue,29.093333333333337
2020-03-30,28.7,25.400000000000002,31.3,0.0,2020,3,Sèche longue,29.136666666666663
2020-04-02,28.5,25.2,31.2,0.0,2020,4,Pluie longue,29.14666666666667
2020-04-03,29.4,25.0,32.2,0.0,2020,4,Pluie longue,29.126666666666665
2020-04-05,28.7,24.8,32.1,13.0,2020,4,Pluie longue,29.10666666666667
2020-04-06,29.2,25.275,32.3,0.0,2020,4,Pluie longue,29.1
2020-04-08,29.7,25.75,32.5,0.0,2020,4,Pluie longue,28.983333333333334
2020-04-09,29.8,26.225,32.5,0.5,2020,4,Pluie longue,28.923333333333336
2020-04-10,28.5,26.7,30.6,0.0,2020,4,Pluie longue,28.913333333333338
2020-04-11,29.4,27.375,32.4,0.8,2020,4,Pluie longue,28.96333333333333
2020-04-12,30.2,28.049999999999997,32.6,0.0,2020,4,Pluie longue,28.926666666666666
2020-04-13,30.3,28.724999999999998,33.2,0.0,2020,4,Pluie longue,28.986666666666665
2020-04-15,30.4,29.4,33.1,0.0,2020,4,Pluie longue,29.133333333333333
2020-04-16,30.6,28.1,32.6,0.0,2020,4,Pluie longue,29.2
2020-04-17,29.6,27.625,33.0,0.0,2020,4,Pluie longue,29.183333333333334
2020-04-18,30.1,27.15,33.2,0.5,2020,4,Pluie longue,29.16
2020-04-19,29.0,26.675,32.4,0.3,2020,4,Pluie longue,29.166666666666668
2020-04-20,29.6,26.2,32.3,0.0,2020,4,Pluie longue,29.203333333333333
2020-04-21,29.4,24.833333333333332,32.4,0.0,2020,4,Pluie longue,29.266666666666666
2020-04-25,29.4,23.46666666666667,32.0,0.0,2020,4,Pluie longue,29.299999999999997
2020-04-26,26.4,22.1,29.1,36.1,2020,4,Pluie longue,29.35
2020-04-28,27.6,22.9,31.5,7.9,2020,4,Pluie longue,29.319999999999997
2020-05-01,28.6,24.5,31.2,0.0,2020,5,Pluie longue,29.28666666666667
2020-05-02,30.1,24.514285714285716,32.0,0.0,2020,5,Pluie longue,29.279999999999998
2020-05-03,27.5,24.52857142857143,29.3,0.0,2020,5,Pluie longue,29.19333333333333
2020-05-06,29.9,24.542857142857144,32.3,0.0,2020,5,Pluie longue,29.086666666666666
2020-05-08,30.2,24.557142857142857,32.5,0.0,2020,5,Pluie longue,28.993333333333336
2020-05-09,29.7,24.571428571428573,32.5,0.0,2020,5,Pluie longue,28.91
2020-05-10,27.7,24.585714285714285,31.0,0.3,2020,5,Pluie longue,28.740000000000002
2020-05-11,27.9,24.6,31.0,7.9,2020,5,Pluie longue,28.663333333333334
2020-05-13,28.9,25.96666666666667,31.0,0.0,2020,5,Pluie longue,28.613333333333333
2020-05-15,29.8,27.333333333333332,32.2,0.0,2020,5,Pluie longue,28.56
2020-05-16,30.4,28.7,32.4,0.0,2020,5,Pluie longue,28.55333333333333
2020-05-17,30.4,28.7,32.6,0.0,2020,5,Pluie longue,28.490000000000002
2020-05-18,30.2,26.1,33.1,0.0,2020,5,Pluie longue,28.45333333333333
2020-05-20,28.3,23.8,32.5,0.0,2020,5,Pluie longue,28.426666666666666
2020-05-22,28.7,24.22,32.1,0.0,2020,5,Pluie longue,28.48
2020-05-24,29.6,24.64,32.5,0.0,2020,5,Pluie longue,28.496666666666666
2020-05-25,25.9,25.06,28.0,35.1,2020,5,Pluie longue,28.46333333333333
2020-05-28,26.2,25.48,30.3,0.0,2020,5,Pluie longue,28.310000000000002
2020-05-30,27.4,25.9,30.8,0.0,2020,5,Pluie longue,28.27
2020-05-31,27.8,24.3,30.1,0.0,2020,5,Pluie longue,28.160000000000004
2020-06-02,25.3,24.15,28.5,0.0,2020,6,Pluie longue,28.026666666666664
2020-06-03,28.3,24.0,31.4,0.0,2020,6,Pluie longue,27.866666666666667
2020-06-04,28.1,25.8,30.5,0.0,2020,6,Pluie longue,27.830000000000002
2020-06-05,28.5,25.6,31.0,0.0,2020,6,Pluie longue,27.823333333333334
2020-06-06,28.8,24.8,31.2,0.0,2020,6,Pluie longue,27.786666666666665
2020-06-07,27.7,24.0,30.7,7.9,2020,6,Pluie longue,27.706666666666667
2020-06-08,28.3,24.4,31.2,0.0,2020,6,Pluie longue,27.57
2020-06-10,28.6,26.3,31.0,0.0,2020,6,Pluie longue,27.430000000000003
2020-06-14,28.0,25.6,30.9,0.0,2020,6,Pluie longue,27.30666666666667
2020-06-16,28.1,25.1,30.5,1.8,2020,6,Pluie longue,27.25
2020-06-17,27.6,24.6,29.9,4.1,2020,6,Pluie longue,27.173333333333336
2020-06-18,25.5,24.1,27.3,21.6,2020,6,Pluie longue,27.073333333333334
2020-06-19,26.3,23.6,29.4,72.9,2020,6,Pluie longue,27.116666666666667
2020-06-20,26.6,23.450000000000003,29.9,0.3,2020,6,Pluie longue,27.096666666666668
2020-06-21,26.2,23.3,29.4,15.0,2020,6,Pluie longue,27.076666666666664
2020-06-22,24.9,23.25,27.2,26.9,2020,6,Pluie longue,27.043333333333337
2020-06-23,26.6,23.2,29.8,62.0,2020,6,Pluie longue,27.08
2020-06-24,27.7,25.7,30.8,0.0,2020,6,Pluie longue,27.016666666666666
2020-06-25,27.8,24.6,30.3,7.9,2020,6,Pluie longue,26.94333333333333
2020-06-26,27.4,23.8,30.6,0.0,2020,6,Pluie longue,26.87
2020-06-27,26.3,23.0,29.9,9.9,2020,6,Pluie longue,26.773333333333333
2020-06-28,26.2,23.633333333333333,27.2,0.0,2020,6,Pluie longue,26.709999999999997
2020-06-29,26.5,24.266666666666666,29.2,40.9,2020,6,Pluie longue,26.63
2020-06-30,26.6,24.9,29.0,16.0,2020,6,Pluie longue,26.543333333333333
2020-07-01,26.4,25.083333333333332,28.6,3.0,2020,7,Pluie longue,26.459999999999997
2020-07-02,26.6,25.266666666666666,29.7,0.5,2020,7,Pluie longue,26.34333333333333
2020-07-03,27.2,25.45,29.9,2.0,2020,7,Pluie longue,26.256666666666664
2020-07-04,25.6,25.633333333333333,27.0,1.0,2020,7,Pluie longue,26.259999999999998
2020-07-05,26.8,25.816666666666666,29.2,36.6,2020,7,Pluie longue,26.23
2020-07-06,26.8,26.0,29.5,0.0,2020,7,Pluie longue,26.196666666666665
2020-07-07,26.4,25.84285714285714,27.6,0.0,2020,7,Pluie longue,26.186666666666667
2020-07-08,26.4,25.685714285714287,28.7,0.0,2020,7,Pluie longue,26.216666666666665
2020-07-09,25.9,25.52857142857143,27.5,0.0,2020,7,Pluie longue,26.183333333333334
2020-07-10,26.3,25.37142857142857,28.8,0.0,2020,7,Pluie longue,26.12
2020-07-11,25.9,25.21428571428571,28.1,0.0,2020,7,Pluie longue,26.05
2020-07-12,25.8,25.057142857142857,28.3,0.0,2020,7,Pluie longue,25.99
2020-07-13,25.9,24.9,28.4,0.0,2020,7,Pluie longue,25.966666666666665
2020-07-14,26.0,24.566666666666666,28.6,0.0,2020,7,Pluie longue,25.946666666666665
2020-07-15,25.5,24.23333333333333,28.1,0.0,2020,7,Pluie longue,25.926666666666666
2020-07-16,24.6,23.9,25.8,0.0,2020,7,Pluie longue,25.903333333333332
2020-07-17,25.0,23.8,27.5,0.0,2020,7,Pluie longue,25.866666666666667
2020-07-18,25.6,24.0,28.0,0.0,2020,7,Pluie longue,25.823333333333334
2020-07-19,25.4,23.977777777777778,28.1,0.0,2020,7,Pluie longue,25.753333333333334
2020-07-20,25.6,23.955555555555556,28.5,0.0,2020,7,Pluie longue,25.723333333333336
2020-07-21,25.9,23.933333333333334,28.8,0.0,2020,7,Pluie longue,25.663333333333338
2020-07-23,25.8,23.91111111111111,28.5,0.0,2020,7,Pluie longue,25.606666666666666
2020-07-24,25.6,23.88888888888889,28.6,0.0,2020,7,Pluie longue,25.57
2020-07-25,25.8,23.866666666666667,28.4,0.0,2020,7,Pluie longue,25.526666666666667
2020-07-26,25.7,23.844444444444445,28.3,0.0,2020,7,Pluie longue,25.493333333333336
2020-07-27,25.6,23.822222222222223,28.3,0.0,2020,7,Pluie longue,25.46333333333333
2020-07-29,25.6,23.8,28.6,0.0,2020,7,Pluie longue,25.459999999999997
2020-07-30,25.6,24.15,28.3,0.0,2020,7,Pluie longue,25.456666666666667
2020-07-31,25.9,24.5,28.0,0.0,2020,7,Pluie longue,25.453333333333333
2020-08-02,25.9,24.2,28.3,0.0,2020,8,Sèche courte,25.430000000000003
2020-08-04,25.3,23.9,28.0,0.0,2020,8,Sèche courte,25.42666666666667
2020-08-05,25.3,24.0,28.1,0.0,2020,8,Sèche courte,25.453333333333333
2020-08-06,25.1,23.9,27.8,0.0,2020,8,Sèche courte,25.473333333333336
2020-08-07,24.7,23.9,26.9,0.0,2020,8,Sèche courte,25.470000000000002
2020-08-09,25.0,23.95,27.4,0.0,2020,8,Sèche courte,25.480000000000004
2020-08-10,25.1,24.0,28.0,0.0,2020,8,Sèche courte,25.493333333333336
2020-08-11,25.3,23.8,27.8,0.0,2020,8,Sèche courte,25.506666666666668
2020-08-13,25.1,22.7,27.6,0.3,2020,8,Sèche courte,25.52333333333333
2020-08-14,24.9,23.5,27.7,0.0,2020,8,Sèche courte,25.55
2020-08-15,25.4,23.8,28.4,0.0,2020,8,Sèche courte,25.553333333333335
2020-08-16,25.8,23.816666666666666,28.7,0.0,2020,8,Sèche courte,25.55666666666667
2020-08-17,25.7,23.833333333333332,28.3,0.0,2020,8,Sèche courte,25.59
2020-08-18,25.8,23.85,28.6,0.0,2020,8,Sèche courte,25.633333333333333
2020-08-19,25.3,23.866666666666667,28.7,0.0,2020,8,Sèche courte,25.66
2020-08-21,25.4,23.883333333333333,28.2,0.0,2020,8,Sèche courte,25.673333333333336
2020-08-23,25.4,23.9,28.5,0.0,2020,8,Sèche courte,25.69666666666667
2020-08-24,25.6,23.958333333333332,27.7,0.0,2020,8,Sèche courte,25.726666666666667
2020-08-25,25.5,24.016666666666666,28.3,0.0,2020,8,Sèche courte,25.776666666666667
2020-08-26,25.7,24.075,28.1,0.0,2020,8,Sèche courte,25.836666666666666
2020-08-27,26.0,24.133333333333333,28.8,0.0,2020,8,Sèche courte,25.856666666666666
2020-08-28,26.3,24.191666666666666,29.3,0.0,2020,8,Sèche courte,25.913333333333334
2020-08-30,26.3,24.25,29.1,0.0,2020,8,Sèche courte,25.89666666666667
2020-08-31,26.4,24.308333333333334,29.2,0.0,2020,8,Sèche courte,25.896666666666665
2020-09-01,25.9,24.366666666666667,27.9,0.0,2020,9,Sèche courte,25.95
2020-09-02,25.8,24.425,27.9,2.0,2020,9,Sèche courte,25.98
2020-09-03,26.6,24.483333333333334,29.4,1.0,2020,9,Sèche courte,25.996666666666666
2020-09-04,26.9,24.541666666666668,29.1,0.0,2020,9,Sèche courte,26.043333333333337
2020-09-05,26.4,24.6,29.3,1.5,2020,9,Sèche courte,26.096666666666668
2020-09-06,26.3,24.6,28.7,1.0,2020,9,Sèche courte,26.143333333333334
2020-09-07,26.6,24.75,29.0,2.5,2020,9,Sèche courte,26.133333333333333
2020-09-10,26.2,24.9,28.9,25.9,2020,9,Sèche courte,26.14
2020-09-11,26.8,24.133333333333333,29.6,0.0,2020,9,Sèche courte,26.206666666666667
2020-09-12,26.9,23.366666666666667,29.7,0.0,2020,9,Sèche courte,26.25
2020-09-13,25.3,22.6,29.4,37.1,2020,9,Sèche courte,26.296666666666667
2020-09-14,26.7,24.0,29.0,0.0,2020,9,Sèche courte,26.35
2020-09-15,24.6,24.0,27.2,0.0,2020,9,Sèche courte,26.4
2020-09-16,25.3,24.0,28.6,0.0,2020,9,Sèche courte,26.433333333333334
2020-09-18,26.7,24.0,29.4,0.0,2020,9,Sèche courte,26.403333333333332
2020-09-19,25.8,24.5,28.1,15.0,2020,9,Sèche courte,26.419999999999998
2020-09-20,25.9,25.0,26.5,0.0,2020,9,Sèche courte,26.413333333333334
2020-09-21,27.2,25.2,29.8,0.5,2020,9,Sèche courte,26.456666666666667
2020-09-22,27.3,25.400000000000002,29.6,0.0,2020,9,Sèche courte,26.459999999999997
2020-09-23,27.2,25.6,29.3,0.0,2020,9,Sèche courte,26.453333333333333
2020-09-24,25.0,25.46,26.6,0.0,2020,9,Sèche courte,26.470000000000002
2020-09-26,25.6,25.32,29.3,0.0,2020,9,Sèche courte,26.496666666666666
2020-09-28,27.4,25.18,29.7,0.0,2020,9,Sèche courte,26.529999999999998
2020-09-30,26.9,25.04,29.6,1.0,2020,9,Sèche courte,26.55
2020-10-02,26.9,24.9,29.4,0.0,2020,10,Pluie courte,26.526666666666664
2020-10-03,27.3,24.76,29.8,0.0,2020,10,Pluie courte,26.536666666666665
2020-10-04,27.5,24.62,30.2,0.0,2020,10,Pluie courte,26.613333333333333
2020-10-06,27.3,24.48,29.0,0.0,2020,10,Pluie courte,26.616666666666667
2020-10-07,25.4,24.34,27.8,42.9,2020,10,Pluie courte,26.73
2020-10-08,26.9,24.2,29.5,5.1,2020,10,Pluie courte,26.83
2020-10-09,25.7,23.919999999999998,27.5,18.0,2020,10,Pluie courte,26.883333333333333
2020-10-10,27.1,23.64,29.4,18.0,2020,10,Pluie courte,26.96333333333333
2020-10-11,26.7,23.36,29.5,1.0,2020,10,Pluie courte,27.0
2020-10-12,26.7,23.080000000000002,29.9,0.3,2020,10,Pluie courte,27.029999999999998
2020-10-13,26.9,22.8,30.0,7.1,2020,10,Pluie courte,27.05
2020-10-14,27.1,25.8,29.6,0.0,2020,10,Pluie courte,27.053333333333335
2020-10-15,27.6,25.533333333333335,30.6,3.0,2020,10,Pluie courte,27.156666666666663
2020-10-16,26.8,25.266666666666666,30.4,0.3,2020,10,Pluie courte,27.243333333333332
2020-10-17,26.1,25.0,29.3,0.0,2020,10,Pluie courte,27.283333333333335
2020-10-18,27.2,23.5,30.2,3.0,2020,10,Pluie courte,27.346666666666668
2020-10-19,27.6,23.414285714285715,30.7,0.3,2020,10,Pluie courte,27.383333333333333
2020-10-20,26.8,23.32857142857143,30.4,7.1,2020,10,Pluie courte,27.393333333333334
2020-10-21,28.0,23.242857142857144,31.0,0.0,2020,10,Pluie courte,27.416666666666668
2020-10-22,28.3,23.157142857142855,31.1,0.0,2020,10,Pluie courte,27.473333333333336
2020-10-23,28.3,23.07142857142857,31.4,0.0,2020,10,Pluie courte,27.58
2020-10-24,28.2,22.985714285714284,31.4,0.0,2020,10,Pluie courte,27.62666666666667
2020-10-25,27.0,22.9,30.2,7.9,2020,10,Pluie courte,27.73
2020-10-26,28.1,24.6,31.0,0.8,2020,10,Pluie courte,27.79
2020-10-27,27.9,24.6125,30.5,0.0,2020,10,Pluie courte,27.84666666666667
2020-10-28,27.3,24.625,30.6,8.9,2020,10,Pluie courte,27.926666666666666
2020-10-29,28.1,24.6375,30.6,0.0,2020,10,Pluie courte,28.006666666666668
2020-10-30,28.2,24.65,31.1,0.0,2020,10,Pluie courte,28.076666666666664
2020-10-31,28.6,24.6625,31.3,0.0,2020,10,Pluie courte,28.136666666666667
2020-11-01,28.8,24.675,31.2,0.0,2020,11,Sèche longue,28.19
2020-11-02,28.0,24.6875,30.5,0.0,2020,11,Sèche longue,28.276666666666664
2020-11-03,27.6,24.7,30.2,0.0,2020,11,Sèche longue,28.319999999999997
2020-11-04,28.2,25.299999999999997,30.6,0.0,2020,11,Sèche longue,28.363333333333337
2020-11-05,29.0,25.9,31.9,0.0,2020,11,Sèche longue,28.446666666666665
2020-11-07,28.6,25.7,32.2,0.0,2020,11,Sèche longue,28.493333333333332
2020-11-08,28.3,25.5,30.3,0.0,2020,11,Sèche longue,28.486666666666668
2020-11-09,28.8,25.4,31.5,0.8,2020,11,Sèche longue,28.50333333333333
2020-11-10,28.9,26.0,31.7,0.8,2020,11,Sèche longue,28.526666666666667
2020-11-11,28.4,25.6,31.9,0.0,2020,11,Sèche longue,28.58
2020-11-12,29.1,25.0,32.0,0.0,2020,11,Sèche longue,28.60666666666667
2020-11-13,29.3,25.4,34.1,0.0,2020,11,Sèche longue,28.643333333333334
2020-11-14,29.2,25.8,32.3,0.0,2020,11,Sèche longue,28.68
2020-11-15,29.4,25.9,32.2,0.0,2020,11,Sèche longue,28.723333333333336
2020-11-18,28.4,25.6,31.7,0.0,2020,11,Sèche longue,28.759999999999998
2020-11-19,28.7,25.3,32.0,0.0,2020,11,Sèche longue,28.776666666666664
2020-11-20,28.5,24.8,31.8,0.0,2020,11,Sèche longue,28.78666666666667
2020-11-22,28.9,25.6,32.1,0.0,2020,11,Sèche longue,28.82
2020-11-23,29.3,25.6,32.2,0.0,2020,11,Sèche longue,28.783333333333335
2020-11-24,29.4,24.6,32.2,0.0,2020,11,Sèche longue,28.79
2020-11-25,28.1,23.6,30.8,30.0,2020,11,Sèche longue,28.783333333333335
2020-11-26,28.8,26.7,31.3,0.0,2020,11,Sèche longue,28.8
2020-11-27,28.9,26.25,31.6,0.0,2020,11,Sèche longue,28.813333333333333
2020-11-28,28.6,25.8,31.3,0.0,2020,11,Sèche longue,28.80666666666667
2020-11-29,28.9,25.0,31.4,0.0,2020,11,Sèche longue,28.813333333333336
2020-11-30,29.0,25.5,31.7,0.0,2020,11,Sèche longue,28.826666666666664
2020-12-01,28.4,25.9,31.7,0.0,2020,12,Sèche longue,28.810000000000002
2020-12-02,29.4,26.1,31.8,0.0,2020,12,Sèche longue,28.779999999999998
2020-12-04,29.3,27.8,32.0,0.0,2020,12,Sèche longue,28.763333333333335
2020-12-05,29.1,27.0,31.8,0.0,2020,12,Sèche longue,28.726666666666667
2020-12-06,29.1,27.116666666666667,32.0,0.0,2020,12,Sèche longue,28.736666666666668
2020-12-07,29.0,27.233333333333334,31.8,0.0,2020,12,Sèche longue,28.733333333333334
2020-12-08,26.5,27.35,29.8,7.1,2020,12,Sèche longue,28.743333333333336
2020-12-09,28.4,27.466666666666665,31.1,0.0,2020,12,Sèche longue,28.75333333333333
2020-12-10,28.8,27.583333333333332,31.1,0.0,2020,12,Sèche longue,28.733333333333334
2020-12-11,29.1,27.7,31.2,0.0,2020,12,Sèche longue,28.723333333333336
2020-12-12,28.7,27.366666666666667,31.4,0.0,2020,12,Sèche longue,28.756666666666668
2020-12-13,28.6,27.03333333333333,31.6,0.0,2020,12,Sèche longue,28.723333333333336
2020-12-14,29.1,26.7,31.8,0.0,2020,12,Sèche longue,28.70333333333333
2020-12-15,28.8,26.4,31.6,0.0,2020,12,Sèche longue,28.713333333333335
2020-12-16,28.6,26.2,32.1,0.0,2020,12,Sèche longue,28.70333333333333
2020-12-17,28.4,26.0,31.7,0.0,2020,12,Sèche longue,28.69333333333333
2020-12-18,28.7,25.75,32.2,0.0,2020,12,Sèche longue,28.706666666666663
2020-12-19,28.3,25.5,31.6,0.0,2020,12,Sèche longue,28.720000000000002
2020-12-20,28.7,25.6,31.7,0.0,2020,12,Sèche longue,28.733333333333334
2020-12-21,28.6,25.733333333333334,31.8,0.0,2020,12,Sèche longue,28.720000000000002
2020-12-22,28.8,25.866666666666667,31.6,0.0,2020,12,Sèche longue,28.68
2020-12-23,29.2,26.0,32.0,0.0,2020,12,Sèche longue,28.683333333333334
2020-12-24,28.7,26.9,31.3,0.0,2020,12,Sèche longue,28.73
2020-12-25,29.1,26.45,32.0,0.0,2020,12,Sèche longue,28.71333333333333
2020-12-26,29.1,26.0,34.2,0.0,2020,12,Sèche longue,28.689999999999998
2020-12-27,27.8,23.4,32.6,0.0,2020,12,Sèche longue,28.67
2020-12-28,28.3,23.933333333333334,32.6,0.3,2020,12,Sèche longue,28.65666666666667
2020-12-29,28.9,24.466666666666665,34.2,0.0,2020,12,Sèche longue,28.646666666666665
2020-12-30,28.6,25.0,32.2,0.0,2020,12,Sèche longue,28.62333333333333
2020-12-31,28.7,25.1,32.3,0.0,2020,12,Sèche longue,28.61
2021-01-01,28.8,25.5,32.6,0.0,2021,1,Sèche longue,28.606666666666666
2021-01-02,29.8,25.125,32.6,0.0,2021,1,Sèche longue,28.596666666666668
2021-01-03,29.7,24.75,32.7,0.0,2021,1,Sèche longue,28.58
2021-01-04,28.7,24.375,32.2,0.0,2021,1,Sèche longue,28.583333333333332
2021-01-05,27.9,24.0,31.2,5.1,2021,1,Sèche longue,28.6
2021-01-06,29.1,24.5,31.5,0.0,2021,1,Sèche longue,28.613333333333337
2021-01-07,27.9,25.0,30.8,14.0,2021,1,Sèche longue,28.639999999999997
2021-01-08,27.9,25.125,30.8,10.9,2021,1,Sèche longue,28.653333333333332
2021-01-11,28.1,25.25,30.5,0.0,2021,1,Sèche longue,28.673333333333336
2021-01-12,28.5,25.375,31.5,0.0,2021,1,Sèche longue,28.683333333333334
2021-01-14,28.3,25.5,31.0,0.0,2021,1,Sèche longue,28.7
2021-01-15,28.3,25.9,31.0,0.3,2021,1,Sèche longue,28.759999999999998
2021-01-17,28.4,25.9,31.1,0.0,2021,1,Sèche longue,28.80666666666667
2021-01-19,28.4,25.8,31.3,0.0,2021,1,Sèche longue,28.836666666666662
2021-01-21,28.5,25.6,33.3,0.0,2021,1,Sèche longue,28.880000000000003
2021-01-22,28.1,24.6,33.0,0.0,2021,1,Sèche longue,28.916666666666668
2021-01-23,28.2,25.200000000000003,33.2,0.0,2021,1,Sèche longue,28.94
2021-01-25,28.4,25.8,31.3,0.0,2021,1,Sèche longue,28.923333333333332
2021-01-26,29.2,25.8,31.5,0.0,2021,1,Sèche longue,28.956666666666667
2021-01-27,29.0,25.4,32.0,0.0,2021,1,Sèche longue,28.976666666666667
2021-01-28,29.6,26.15,32.2,0.0,2021,1,Sèche longue,29.033333333333335
2021-01-29,29.6,26.9,32.5,0.0,2021,1,Sèche longue,29.07
2021-01-31,29.3,26.6,32.2,0.0,2021,1,Sèche longue,29.136666666666667
2021-02-01,29.4,26.4,32.1,0.0,2021,2,Sèche longue,29.19
2021-02-02,29.6,26.53333333333333,32.3,0.0,2021,2,Sèche longue,29.223333333333336
2021-02-03,29.6,26.666666666666668,32.0,0.0,2021,2,Sèche longue,29.25
2021-02-04,29.7,26.8,32.0,0.0,2021,2,Sèche longue,29.30333333333333
2021-02-05,29.8,27.1,32.2,0.3,2021,2,Sèche longue,29.3
2021-02-06,29.9,27.2,32.6,0.0,2021,2,Sèche longue,29.326666666666668
2021-02-07,29.8,26.8,33.0,0.0,2021,2,Sèche longue,29.343333333333337
2021-02-08,29.5,26.4,32.4,0.0,2021,2,Sèche longue,29.393333333333334
2021-02-09,29.3,26.0,32.4,0.0,2021,2,Sèche longue,29.466666666666665
2021-02-13,30.7,26.1,33.1,0.0,2021,2,Sèche longue,29.54
2021-02-14,29.3,26.2,31.6,9.9,2021,2,Sèche longue,29.613333333333333
2021-02-15,29.6,26.3,32.3,1.0,2021,2,Sèche longue,29.65
2021-02-16,30.2,26.400000000000002,32.5,0.0,2021,2,Sèche longue,29.70333333333333
2021-02-17,29.9,26.5,33.1,0.0,2021,2,Sèche longue,29.72666666666667
2021-02-18,29.5,26.6,33.8,0.0,2021,2,Sèche longue,29.743333333333336
2021-02-21,29.1,26.366666666666667,32.2,0.0,2021,2,Sèche longue,29.759999999999998
2021-02-22,29.3,26.133333333333333,32.1,0.0,2021,2,Sèche longue,29.733333333333334
2021-02-23,29.9,25.9,32.4,0.0,2021,2,Sèche longue,29.656666666666663
2021-02-25,28.2,25.666666666666668,29.3,0.0,2021,2,Sèche longue,29.633333333333333
2021-02-27,29.2,25.433333333333334,32.3,0.0,2021,2,Sèche longue,29.546666666666667
2021-02-28,28.9,25.2,32.3,0.0,2021,2,Sèche longue,29.516666666666666
2021-03-01,30.0,26.6,32.7,0.0,2021,3,Sèche longue,29.496666666666666
2021-03-03,30.3,28.0,33.1,0.0,2021,3,Sèche longue,29.42
2021-03-05,30.4,27.7,33.5,0.0,2021,3,Sèche longue,29.346666666666668
2021-03-06,30.6,27.4,33.2,0.0,2021,3,Sèche longue,29.34666666666667
2021-03-07,30.3,27.75,33.2,0.0,2021,3,Sèche longue,29.32
2021-03-08,30.6,28.1,33.3,0.0,2021,3,Sèche longue,29.34
2021-03-09,30.3,28.45,33.1,0.0,2021,3,Sèche longue,29.363333333333333
2021-03-10,30.1,28.8,33.1,0.0,2021,3,Sèche longue,29.366666666666667
2021-03-12,29.8,26.6,32.6,0.0,2021,3,Sèche longue,29.366666666666667
2021-03-13,28.6,25.4,32.0,7.1,2021,3,Sèche longue,29.376666666666665
2021-03-14,27.3,25.53333333333333,29.5,0.0,2021,3,Sèche longue,29.363333333333333
2021-03-15,28.9,25.666666666666668,31.6,2.0,2021,3,Sèche longue,29.360000000000003
2021-03-18,27.1,25.8,29.4,0.0,2021,3,Sèche longue,29.35
2021-03-21,28.9,26.144444444444446,32.2,0.0,2021,3,Sèche longue,29.416666666666668
2021-03-22,29.3,26.48888888888889,32.3,0.0,2021,3,Sèche longue,29.446666666666665
2021-03-23,27.5,26.833333333333332,31.4,0.0,2021,3,Sèche longue,29.336666666666666
2021-03-24,27.3,27.177777777777777,31.0,0.0,2021,3,Sèche longue,29.256666666666664
2021-03-25,29.3,27.522222222222222,31.3,0.0,2021,3,Sèche longue,29.246666666666666
2021-03-27,29.9,27.866666666666667,32.0,0.0,2021,3,Sèche longue,29.19666666666667
2021-03-31,29.9,28.21111111111111,32.2,0.0,2021,3,Sèche longue,29.17666666666667
2021-04-04,30.3,28.555555555555554,32.7,0.0,2021,4,Pluie longue,29.169999999999998
2021-04-05,30.3,28.9,32.8,0.0,2021,4,Pluie longue,29.153333333333332
2021-04-06,29.9,27.166666666666664,33.2,0.0,2021,4,Pluie longue,29.086666666666666
2021-04-07,29.8,25.433333333333334,32.3,14.0,2021,4,Pluie longue,29.016666666666666
2021-04-09,28.7,23.7,32.0,1.0,2021,4,Pluie longue,29.009999999999998
2021-04-10,29.2,24.65,32.4,0.5,2021,4,Pluie longue,28.96333333333333
2021-04-11,29.6,25.6,32.6,0.3,2021,4,Pluie longue,29.02
2021-04-14,30.2,24.950000000000003,33.1,0.0,2021,4,Pluie longue,29.016666666666666
2021-04-16,30.1,24.3,33.0,0.0,2021,4,Pluie longue,29.093333333333337
2021-04-18,25.6,23.65,29.3,0.0,2021,4,Pluie longue,29.026666666666667
2021-04-19,27.6,23.0,31.1,0.0,2021,4,Pluie longue,29.029999999999998
2021-04-21,30.0,23.285714285714285,32.5,0.0,2021,4,Pluie longue,29.096666666666668
2021-04-22,28.9,23.571428571428573,30.9,0.0,2021,4,Pluie longue,29.143333333333334
2021-04-24,30.0,23.857142857142858,32.3,0.0,2021,4,Pluie longue,29.133333333333333
2021-04-26,30.1,24.142857142857142,32.3,0.0,2021,4,Pluie longue,29.08
2021-04-27,30.1,24.428571428571427,32.4,0.0,2021,4,Pluie longue,29.06
